"","pacient_10","pacient_11","pacient_5","pacient_6","pacient_4","pacient_1","pacient_2","pacient_3","pacient_7","pacient_9","pacient_8"
"MCRS1",0,1,634,1206,1054,400,1242,1095,92,369,196
"MCTP1",3,3,512,682,1084,670,965,855,275,172,323
"MCTP2",5836,713,706,1382,1645,1177,934,1428,4728,896,2502
"MCTS1",52,939,196,129,107,29,126,99,27,0,112
"MCU",2,7,1063,505,275,161,308,422,214,0,411
"MCUB",0,1075,515,1437,1045,285,2165,1908,60,1359,429
"MCUR1",1,86,1043,623,538,759,811,1220,133,0,122
"MDC1",6954,1356,1421,1001,1454,472,2058,1830,1403,1109,926
"MDFI",0,1211,1361,879,50,0,21,51,67,1266,516
"MDFIC",1586,307,1101,350,1286,733,932,1274,230,0,342
"MDFIC2",0,928,47,0,46,0,2,0,71,0,0
"MDGA1",1366,645,676,231,446,384,0,591,253,944,100
"MDGA2",1446,1412,603,0,85,34,11,0,0,1271,63
"MDH1",1494,9,584,1225,1053,2044,2218,2558,1317,2,445
"MDH1B",0,0,17,14,60,0,6,22,0,11,65
"MDH2",2,1028,2580,2882,1730,2510,2642,3000,1851,633,1777
"MDK",2751,37,1247,1932,1625,1000,728,1200,509,717,1173
"MDM1",6,77,0,83,532,688,514,540,731,0,672
"MDM2",6,773,1324,1471,5236,1664,3125,2937,1621,530,1221
"MDM4",2,758,1920,784,1914,2891,2778,2980,1887,1152,2934
"MDN1",0,656,390,606,1047,194,1270,1569,330,1701,357
"MDP1",31,0,0,51,330,121,120,234,223,0,119
"MDS2",0,476,0,48,47,32,25,26,163,598,0
"ME1",0,363,421,94,67,128,6,26,0,0,0
"ME2",0,752,45,112,164,22,138,178,104,1435,0
"ME3",1,329,218,167,80,5,78,290,120,401,325
"MEA1",1307,39,324,1243,800,184,1113,872,83,649,330
"MEAF6",3213,410,19,16,82,0,49,37,34,1799,96
"MEAK7",4661,1135,1963,456,314,584,309,348,1203,1074,3683
"MECOM",0,459,73,5,123,18,31,71,0,0,137
"MECP2",107,741,0,162,196,44,274,338,6,0,123
"MECR",0,1,79,87,19,166,69,104,151,2,302
"MED1",0,539,118,257,324,0,188,227,1,902,0
"MED10",0,148,298,915,503,227,413,624,381,181,309
"MED11",0,338,139,247,101,147,198,363,254,0,0
"MED12",0,921,141,500,1121,243,1449,1296,187,1746,317
"MED12L",0,443,0,0,60,72,31,49,108,0,94
"MED13",2778,641,928,1603,3216,1757,3625,3213,2034,633,3440
"MED13L",1,0,75,370,483,25,751,935,44,0,0
"MED14",1171,258,914,540,671,437,840,920,230,0,817
"MED15",1481,476,1531,1824,1623,602,1362,1592,766,272,1235
"MED16",151,404,1379,447,433,799,265,348,5232,534,3282
"MED17",0,381,281,239,583,214,529,577,268,937,316
"MED18",0,285,86,61,166,72,97,90,69,0,99
"MED19",2023,383,659,159,116,372,83,87,195,0,75
"MED20",1,676,391,142,333,182,207,285,176,1499,165
"MED21",1,700,1205,2981,1630,959,1478,1693,1246,457,2648
"MED22",0,377,0,97,204,133,104,175,9,0,180
"MED23",0,3,125,264,660,407,1241,1270,204,0,347
"MED24",1001,665,956,355,499,703,566,699,1274,644,743
"MED25",32,511,372,275,632,116,506,496,147,0,209
"MED26",0,583,842,373,648,516,278,439,444,1625,546
"MED27",3,884,133,582,778,402,1313,1218,132,2,430
"MED28",0,436,486,176,563,616,398,388,458,2325,518
"MED29",2,729,1005,269,507,1634,699,834,1619,0,1326
"MED30",174,695,319,451,484,0,440,537,0,62,121
"MED31",0,2,810,321,184,725,413,451,514,0,511
"MED4",5,709,2234,1465,1697,1329,2082,1978,1268,1063,1385
"MED6",0,1036,482,1495,1441,0,1963,1747,439,1,516
"MED7",0,814,619,199,308,842,769,903,854,618,984
"MED8",0,8,383,281,449,537,585,586,586,0,1605
"MED9",0,351,30,48,48,0,134,163,0,527,0
"MEDAG",1,538,907,116,124,34,26,70,145,744,58
"MEF2A",1,333,489,674,1379,493,577,1106,297,609,683
"MEF2B",960,0,0,0,60,0,4,19,109,0,30
"MEF2C",1,0,1,55,476,42,471,984,72,503,130
"MEF2D",0,641,189,318,1230,136,990,1015,320,0,392
"MEFV",0,650,0,75,550,166,59,85,224,1,0
"MEGF10",1,485,0,0,41,0,0,2,0,0,48
"MEGF11",0,0,1,0,51,0,0,8,0,0,122
"MEGF6",0,861,0,66,0,0,46,103,49,611,97
"MEGF8",0,418,63,33,34,43,34,68,87,1527,0
"MEGF9",0,259,467,174,249,548,52,160,1389,0,979
"MEI1",0,730,32,0,0,0,5,7,0,1186,0
"MEI4",0,568,52,0,82,0,5,0,4,393,5
"MEIG1",0,0,0,0,0,0,0,0,0,0,0
"MEIKIN",0,32,100,0,25,0,13,14,58,0,0
"MEIOB",0,446,0,0,0,0,0,0,0,611,0
"MEIOC",1,986,1,0,94,0,7,0,7,1151,99
"MEIS1",0,437,0,47,180,0,68,190,0,11,253
"MEIS2",0,0,57,76,38,65,21,142,0,0,0
"MEIS3",1,500,0,98,38,0,24,48,28,1192,114
"MELK",1,121,375,383,262,0,299,213,143,0,460
"MELTF",8,480,328,422,134,0,161,166,283,1908,300
"MEMO1",0,803,61,351,616,130,484,366,87,608,65
"MEN1",1,624,767,257,209,452,237,421,831,0,268
"MEOX1",3,395,175,12,99,162,53,237,137,0,0
"MEOX2",1265,929,0,73,185,0,77,458,74,0,0
"MEP1A",1039,806,51,0,2,0,30,20,0,1236,0
"MEP1B",0,0,0,0,0,0,0,10,0,0,0
"MEPCE",0,797,115,492,429,217,863,856,78,679,0
"MEPE",2869,532,0,0,0,0,0,0,0,0,71
"MERTK",0,7,0,45,1931,106,408,950,35,0,123
"MESD",4,943,772,630,1173,454,1418,1685,167,0,466
"MESP1",109,510,1,16,45,0,26,21,36,467,0
"MESP2",0,1065,0,47,38,0,0,17,0,0,0
"MEST",2998,587,464,129,322,61,2,48,364,1073,53
"MET",2505,1146,321,839,69,0,22,148,55,0,238
"METAP1",3,610,2490,2527,1044,883,1293,1398,1020,0,1222
"METAP1D",0,632,0,0,0,0,21,29,1,668,102
"METAP2",34,493,7073,3158,1872,4578,2415,2624,10579,1324,10476
"METRN",0,596,87,87,70,66,74,170,0,0,1
"METRNL",2,743,583,556,505,254,175,294,433,0,287
"METTL1",1,997,0,217,240,141,230,133,205,614,329
"METTL11B",0,590,0,0,0,0,0,0,45,0,144
"METTL14",0,563,138,97,153,99,277,222,95,0,0
"METTL15",2,447,146,29,162,116,14,21,93,0,124
"METTL16",1,1019,486,428,1292,353,1519,1763,482,0,492
"METTL17",2749,590,333,455,453,0,668,788,305,0,230
"METTL18",0,480,0,8,100,0,216,209,180,0,52
"METTL21A",1,169,1,182,153,1065,240,259,601,569,212
"METTL21C",0,746,0,0,0,0,0,2,0,6,0
"METTL22",1,552,509,126,306,83,234,315,216,0,231
"METTL23",0,568,307,189,335,142,743,578,122,0,338
"METTL24",23,330,0,21,69,0,6,25,0,0,0
"METTL25",1,460,0,36,101,279,266,288,207,0,72
"METTL26",1,10,142,1006,954,697,1159,1221,1166,0,398
"METTL27",237,389,0,25,38,268,3,55,58,293,0
"METTL2A",0,871,88,323,63,0,391,251,68,0,107
"METTL2A_METTL2B",2614,1010,0,90,105,73,113,112,26,723,0
"METTL3",1,578,466,496,670,132,965,839,465,1193,1198
"METTL4",0,452,763,291,528,705,596,513,451,0,528
"METTL5",0,7,0,207,257,96,358,359,102,0,0
"METTL6",0,234,124,72,143,458,314,318,587,750,749
"METTL7A",3,429,72,107,505,337,504,1888,112,0,54
"METTL7B",0,1043,18,16,203,38,29,110,25,0,0
"METTL8",0,856,382,614,1041,16,1385,673,141,0,327
"METTL9",0,732,900,255,343,526,253,402,396,3,231
"MEX3A",4,648,31,0,36,75,2,3,0,0,93
"MEX3B",0,503,81,0,0,41,43,70,319,308,23
"MEX3C",1,878,641,1189,904,201,1305,1311,0,1667,465
"MEX3D_Family",1212,648,188,386,121,65,39,61,168,0,519
"MFAP1",3,438,214,149,67,1649,603,632,2621,1731,1629
"MFAP2",0,262,292,406,80,0,51,27,60,0,2
"MFAP3",1,745,259,235,207,325,238,281,149,1307,0
"MFAP3L",349,1019,59,185,169,292,284,426,138,0,1
"MFAP4",0,526,82,113,25,194,237,595,0,704,287
"MFAP5",0,698,0,85,0,0,24,25,34,0,0
"MFF",8,24,138,716,1304,251,1669,1715,542,0,498
"MFGE8",0,388,570,911,360,159,358,420,222,1029,248
"MFHAS1",1,572,474,667,298,572,888,1071,571,0,451
"MFN1",2,1,364,847,698,346,1060,881,257,698,216
"MFN2",2,656,856,1213,950,1400,1027,1096,972,0,3217
"MFNG",1,578,134,419,2071,400,2129,2093,205,0,0
"MFRP",0,357,763,537,601,5,132,293,315,643,939
"MFSD1",0,15,262,658,2379,473,2803,3394,56,1,232
"MFSD10",1922,376,932,943,652,276,540,659,253,285,343
"MFSD11",0,1,163,304,505,154,492,759,0,0,117
"MFSD12",1,510,418,610,584,1465,860,1333,467,0,203
"MFSD13A",0,621,78,46,241,305,124,89,86,757,104
"MFSD14A",0,783,208,291,1040,382,1126,1072,154,1160,71
"MFSD14B",3,1447,1669,1928,2540,668,3391,2582,254,0,781
"MFSD14B_MFSD14C",6,75,363,1845,2698,539,3576,2907,144,0,64
"MFSD2A",0,6,146,154,71,38,121,131,29,0,67
"MFSD2B",0,173,81,23,0,0,0,4,27,0,0
"MFSD3",163,704,758,195,70,294,107,136,357,626,157
"MFSD4A",1990,0,0,6,0,0,17,38,113,0,0
"MFSD4B",0,634,0,253,458,359,479,824,172,0,160
"MFSD5",0,1001,476,487,572,649,501,591,363,573,542
"MFSD6",0,1580,0,820,1087,0,900,861,96,0,0
"MFSD6L",0,683,225,9,0,146,15,45,217,0,214
"MFSD8",0,449,130,79,24,270,179,185,342,0,433
"MFSD9",0,3,138,80,127,208,229,259,160,0,0
"MGA",1,916,209,527,765,413,1631,1547,0,603,535
"MGAM",0,0,69,0,35,0,0,5,153,0,0
"MGAM2",0,472,120,0,39,0,24,44,0,0,0
"MGARP",0,0,0,0,27,0,3,6,0,0,0
"MGAT1",1,459,1578,901,2117,4399,1663,2194,3755,325,1717
"MGAT2",1259,372,535,403,1276,706,996,1582,1283,728,1102
"MGAT3",0,436,0,0,18,77,53,151,29,629,0
"MGAT4A",0,716,0,28,825,75,519,377,99,637,95
"MGAT4B",0,178,323,1032,718,249,1053,1076,0,1,194
"MGAT4C",0,629,0,0,0,0,0,1,88,50,0
"MGAT4D",0,895,2,0,0,57,0,0,0,0,0
"MGAT5",22,785,775,861,1133,226,2686,2455,611,0,473
"MGAT5B",1,775,0,15,98,0,47,23,0,878,0
"MGLL",339,588,888,380,609,535,618,1414,437,658,346
"MGME1",1392,1102,411,453,622,34,682,651,0,664,383
"MGMT",2,574,739,721,418,477,1071,1237,318,0,488
"MGP",1288,1363,948,1249,2794,913,634,9532,90,1060,2067
"MGRN1",2579,953,3363,639,2592,9293,1433,1921,15531,2881,8720
"MGST1",2,691,0,1569,232,0,162,758,70,0,0
"MGST2",2542,735,591,488,562,459,441,599,352,278,337
"MGST3",3,7,68,876,1283,191,1269,2076,98,0,137
"MIA",1,639,0,46,35,187,63,221,87,0,105
"MIA2",0,491,0,99,99,157,335,147,111,0,0
"MIA3",1,17,892,395,1383,1219,1210,1813,903,0,709
"MIB1",4,578,351,676,552,230,794,787,203,0,172
"MIB2",1,1125,515,766,564,108,454,523,311,1213,455
"MICA",3,461,79,357,339,172,378,464,541,715,70
"MICAL1",1,33,1585,583,1894,4431,2399,2458,4308,0,2352
"MICAL2",2,880,2143,1600,448,74,315,354,431,0,1154
"MICAL3",1,690,1623,420,275,597,326,497,337,1,521
"MICALCL",1,929,756,635,33,39,73,42,0,671,190
"MICALL1",65,169,1577,2708,496,139,468,486,0,501,629
"MICALL2",0,180,126,768,274,614,611,670,916,0,310
"MICB",9,299,0,117,1241,685,385,466,370,586,522
"MICOS10",0,913,232,75,177,195,168,143,675,585,649
"MICOS10-NBL1",0,18,149,6,42,0,0,0,97,0,0
"MICOS13",385,2,717,843,305,935,488,911,441,190,497
"MICU1",0,928,337,420,551,189,684,670,140,2274,0
"MICU2",0,412,258,506,705,271,1069,1023,248,598,589
"MICU3",1,137,70,152,5,1,314,244,51,570,314
"MID1",0,821,308,234,112,0,40,104,172,0,788
"MID1IP1",4,880,1694,1607,1303,1785,1602,1696,309,0,1685
"MID2",0,0,0,250,195,82,163,196,77,0,31
"MIDEAS",0,332,544,576,458,227,467,622,132,0,165
"MIDN",9,641,10056,1909,3865,9482,2715,3387,11474,1673,8851
"MIEF1",915,577,567,270,281,273,390,355,235,2809,939
"MIEF2",0,612,0,152,198,148,196,263,170,0,124
"MIEN1",1282,336,0,24,189,59,34,46,276,0,0
"MIER1",0,2,78,0,143,59,117,113,20,0,0
"MIER2",7074,23,746,190,192,1351,186,172,2034,0,1883
"MIER3",0,443,137,87,83,82,46,75,173,0,104
"MIF",2,528,3251,5361,1779,1007,3372,2820,365,18,824
"MIF4GD",2,603,341,272,860,1242,827,1098,2409,902,570
"MIGA1",1,42,389,538,614,0,716,579,293,0,261
"MIGA2",122,576,213,133,284,329,361,397,353,760,604
"MIIP",1,177,398,364,953,578,881,865,1177,0,348
"MILR1",0,519,150,27,516,413,227,323,1072,0,297
"MINAR1",49,429,0,44,88,84,39,54,452,0,367
"MINAR2",0,1045,0,0,125,0,1,0,53,0,0
"MINDY1",0,393,0,151,47,69,71,199,205,0,140
"MINDY2",2,538,405,643,752,591,353,566,380,0,2145
"MINDY3",728,1027,579,358,835,509,1385,1588,418,582,804
"MINDY4",0,1349,281,317,147,469,67,152,273,342,227
"MINDY4B",2068,0,0,0,41,67,0,0,0,0,0
"MINK1",176,721,1056,2279,1232,1408,876,1190,434,1089,1686
"MINPP1",0,556,209,179,413,102,288,290,61,0,111
"MIOS",0,852,0,448,671,97,970,964,80,0,397
"MIOX",0,684,0,0,49,47,5,35,100,821,104
"MIP",0,406,2,33,0,41,0,0,0,925,0
"MIPEP",705,0,0,185,112,0,190,237,179,0,209
"MIPOL1",0,533,148,172,0,0,40,98,80,1157,0
"MIR1-1HG",0,841,0,9,0,40,0,2,0,0,0
"MIS12",800,1174,0,125,371,0,430,352,0,0,0
"MIS18A",0,586,73,89,103,92,68,44,71,754,66
"MIS18BP1",2,1073,79,845,1662,72,1718,1797,66,0,43
"MISP",0,354,70,41,0,0,0,0,34,0,41
"MISP3",985,1416,198,43,82,127,5,48,188,624,43
"MITD1",2174,946,374,608,1176,579,1809,1842,670,1629,331
"MITF",1,361,0,21,49,91,251,256,0,523,334
"MIXL1",0,681,0,0,0,0,2,55,227,1270,96
"MKI67",1,784,76,1348,1252,62,1522,1165,428,1206,1091
"MKKS",1,510,119,502,336,499,671,513,601,0,137
"MKLN1",2254,630,541,711,1348,162,1956,1860,74,0,95
"MKNK1",1292,861,968,817,1910,951,1455,2211,1610,723,2916
"MKNK2",1205,7,1484,3466,3835,933,3430,3634,309,2,1220
"MKRN1",2539,5098,1922,1481,2222,1254,1816,2145,1219,2765,2259
"MKRN2",0,598,284,347,227,341,563,560,171,1073,344
"MKRN2OS",0,895,162,0,97,0,0,0,45,0,0
"MKRN3",0,1048,179,0,118,23,38,29,271,331,24
"MKS1",0,862,76,106,131,0,369,301,211,2,0
"MKX",0,940,0,33,37,0,1,53,0,462,0
"MLANA",0,936,140,0,64,0,0,0,0,0,0
"MLC1",2,908,0,21,87,0,3,1,327,0,84
"MLEC",3,532,2469,976,1224,3325,1120,1335,3894,270,3152
"MLF1",0,367,271,32,149,0,0,18,20,0,0
"MLF2",6,31,4389,2667,1205,3899,1241,1838,1608,0,2063
"MLH1",3809,587,712,557,833,2225,841,1021,3699,0,2361
"MLH3",2,789,0,292,239,408,519,592,497,0,442
"MLIP",0,599,169,0,24,0,0,0,56,0,0
"MLKL",0,863,1629,563,1964,1862,745,1370,4487,1839,5759
"MLLT1",2,4,1858,669,835,446,912,1077,808,0,703
"MLLT10",7883,1363,2812,1612,2136,3527,1387,2077,5149,377,5585
"MLLT11",2,733,1012,45,46,127,93,75,149,0,365
"MLLT3",0,879,156,152,516,0,306,305,17,0,0
"MLLT6",2,952,492,630,2966,1001,2333,2931,1316,10,1700
"MLN",0,0,0,0,51,0,0,0,18,0,0
"MLNR",5326,1362,33,0,58,0,0,1,66,0,51
"MLPH",2759,1337,124,72,276,0,103,305,54,1008,288
"MLST8",0,737,150,165,271,0,137,178,134,0,92
"MLX",1,503,783,877,1545,560,1267,1344,450,2,608
"MLXIP",1,6,1107,670,568,392,998,1182,389,0,925
"MLXIPL",0,529,0,0,36,0,0,21,0,0,0
"MLYCD",2,1,117,216,224,86,422,426,233,0,51
"MMAA",1,330,208,196,260,472,298,296,219,357,157
"MMAB",0,816,80,90,249,80,68,92,63,0,106
"MMACHC",8,565,273,19,1,0,81,167,0,1,7
"MMADHC",3,344,2309,1541,868,1208,1453,1668,480,675,928
"MMD",1,546,170,257,624,81,460,632,88,644,110
"MMD2",3561,978,1,0,32,36,0,0,0,627,15
"MME",2346,809,656,283,327,66,66,106,281,694,390
"MMEL1",0,802,0,0,71,0,0,0,0,1997,0
"MMGT1",30,565,499,165,404,477,524,539,44,0,148
"MMP1",4,877,12370,5956,928,0,65,4,0,0,4527
"MMP10",2,721,3976,9245,0,0,1,15,64,337,86
"MMP11",12423,678,804,180,80,141,41,13,314,1268,8664
"MMP12",2657,518,221,285,76,175,1201,1168,71,0,245
"MMP13",8,789,339,643,22,0,29,2,52,636,906
"MMP14",4288,835,9233,2842,2592,5280,3905,1717,5706,0,12223
"MMP15",1317,0,128,122,90,179,68,189,50,0,0
"MMP16",1396,784,68,79,0,0,39,78,2,0,0
"MMP17",0,873,272,144,126,0,160,85,77,717,158
"MMP19",1,811,641,552,702,367,131,388,158,396,253
"MMP2",14597,622,20210,4622,2826,1900,1342,559,2460,2561,16824
"MMP20",0,927,0,0,228,0,3,4,28,538,0
"MMP21",0,1007,140,24,67,38,0,33,120,281,81
"MMP23B",2280,12,1,87,171,0,129,269,59,153,110
"MMP24",0,565,2,12,32,0,0,0,0,614,0
"MMP24-AS1-EDEM2",2,1151,1380,350,1199,2634,1941,2620,4794,583,2300
"MMP24OS",17,433,897,625,815,425,766,749,461,0,370
"MMP25",1,633,425,173,524,1794,1359,700,1619,1057,1821
"MMP26",0,1050,59,19,0,0,1,0,37,2168,0
"MMP27",0,875,99,0,0,0,0,0,63,0,0
"MMP28",1,12,316,393,35,0,0,18,0,0,668
"MMP3",0,231,2238,177,822,15,0,0,0,0,2084
"MMP7",0,901,0,111,78,0,198,107,0,537,155
"MMP8",0,642,25,0,0,29,0,3,32,0,0
"MMP9",2,824,934,2186,1413,4409,20715,15810,4150,486,1337
"MMRN1",0,963,201,567,223,89,103,538,97,0,0
"MMRN2",11,252,167,242,178,69,62,347,75,0,96
"MMS19",2,733,731,794,762,1169,1741,1825,1963,334,2476
"MMS22L",2701,1149,1154,265,373,672,469,485,888,0,1006
"MMUT",1679,241,489,231,359,716,458,401,129,336,81
"MN1",0,586,157,514,44,0,12,50,74,0,96
"MNAT1",2658,1646,1034,1529,1757,1276,1568,1983,3552,743,4113
"MND1",4,1275,594,303,142,77,392,383,672,686,380
"MNDA",0,2,1,88,1059,324,416,474,1,0,14
"MNS1",0,0,0,8,0,81,9,41,0,0,0
"MNT",0,318,534,468,407,228,366,360,153,656,111
"MNX1",0,497,0,0,0,0,0,0,12,0,0
"MOAP1",4,386,65,173,637,211,837,843,110,0,94
"MOB1A",0,598,572,2582,3915,2297,4637,4767,889,40,716
"MOB1B",1,225,160,114,134,70,130,304,113,0,250
"MOB2",0,499,244,293,91,122,217,361,216,638,56
"MOB3A",0,340,181,221,499,1427,1091,1581,952,422,437
"MOB3B",0,317,163,461,133,56,153,121,36,0,0
"MOB3C",0,194,54,81,207,67,122,182,190,0,188
"MOB4",0,144,357,251,345,322,437,496,293,0,231
"MOBP",1745,228,0,0,0,0,0,4,0,549,0
"MOCOS",0,0,166,190,0,0,27,6,49,0,130
"MOCS1",0,230,226,112,349,0,57,64,59,695,120
"MOCS2",3,24,1015,940,459,622,562,810,910,0,1115
"MOCS3",1,160,0,32,207,0,28,26,0,0,130
"MOG",7,241,0,48,34,0,0,0,62,0,8
"MOGAT1",0,814,0,1,33,0,0,12,0,0,0
"MOGAT2",0,343,0,0,0,0,0,0,0,0,0
"MOGAT3",0,604,0,0,0,0,0,0,0,314,0
"MOGS",2,239,409,298,313,325,420,653,584,0,470
"MOK",0,528,148,46,150,0,15,61,108,0,106
"MON1A",0,399,82,191,267,208,145,210,179,0,214
"MON1B",0,594,941,496,705,1188,499,538,306,0,204
"MON2",0,820,441,566,1158,1029,1494,1921,1241,1167,918
"MORC1",0,246,0,17,0,0,0,0,0,0,0
"MORC2",0,475,627,103,155,0,502,374,0,0,1
"MORC3",0,835,927,1818,2506,794,2938,3091,1050,488,920
"MORC4",1,13,6,358,40,0,79,104,45,0,199
"MORF4L1",151,1361,577,3015,4442,454,4801,4853,557,0,366
"MORF4L2",1,417,2324,1377,1380,925,886,1357,1908,0,4083
"MORN1",0,5,72,0,30,0,73,138,67,344,55
"MORN2",0,37,0,125,143,0,54,54,0,0,99
"MORN3",2608,479,0,19,46,78,67,55,0,221,0
"MORN4",0,604,0,77,73,0,0,22,0,630,62
"MORN5",1156,405,0,0,0,0,0,0,34,0,0
"MOS",0,604,62,0,15,0,0,0,78,664,0
"MOSMO",0,460,223,60,295,189,239,242,0,822,0
"MOSPD1",1,916,549,244,233,205,229,187,169,637,150
"MOSPD2",0,525,105,359,541,59,922,641,31,0,0
"MOSPD3",1181,586,56,75,246,382,106,134,354,123,418
"MOV10",1,541,343,388,1072,458,340,505,578,0,967
"MOV10L1",595,540,0,5,135,0,0,11,0,1292,67
"MOXD1",0,121,249,0,281,0,108,174,95,32,0
"MPC1",2,636,132,57,306,96,338,533,0,1,155
"MPC1L",0,180,0,11,0,0,6,0,2,573,88
"MPC2",1,779,585,853,1310,278,1176,1229,237,1,361
"MPDU1",0,246,144,238,506,392,575,532,56,0,68
"MPDZ",0,270,1,34,0,0,53,166,0,72,0
"MPEG1",1222,693,296,346,2972,1308,628,2103,754,106,180
"MPG",0,0,130,102,53,0,123,127,48,168,1
"MPHOSPH10",0,17,134,298,156,0,267,308,0,0,0
"MPHOSPH6",2,9,350,937,552,64,524,460,213,0,629
"MPHOSPH8",2497,574,453,572,1717,744,1539,1680,475,0,335
"MPHOSPH9",0,629,12,540,882,0,1028,790,152,0,204
"MPI",2142,408,163,164,213,654,332,366,477,0,459
"MPIG6B",0,418,0,56,55,0,6,12,123,0,61
"MPL",0,194,0,25,0,0,0,1,40,657,0
"MPLKIP",2,493,241,356,299,521,348,403,290,0,97
"MPND",0,328,115,87,315,57,407,257,0,441,0
"MPO",0,287,13,0,22,0,3,2,166,0,11
"MPP1",893,107,0,78,1012,286,398,772,31,1,0
"MPP2",87,458,107,0,43,0,0,12,0,637,0
"MPP3",180,1096,0,90,100,0,39,63,0,312,5
"MPP4",0,0,0,17,8,0,0,3,0,0,0
"MPP5",1,276,0,217,0,56,140,256,0,0,84
"MPP6",2,1,220,126,33,72,100,86,36,546,1
"MPP7",0,1028,399,1074,70,59,293,263,0,0,156
"MPPE1",0,308,0,88,319,0,288,205,8,0,0
"MPPED1",0,464,0,2,0,0,0,4,0,0,0
"MPPED2",0,326,0,0,73,0,14,10,73,512,0
"MPRIP",1,387,132,1191,655,81,750,967,59,355,465
"MPST",0,203,327,286,99,163,111,180,173,76,91
"MPV17",668,405,893,833,1200,548,841,814,161,0,135
"MPV17L",0,426,0,0,185,0,61,80,0,0,0
"MPV17L2",0,346,119,87,150,70,125,258,76,0,290
"MPZ",0,766,0,74,122,108,117,99,284,508,198
"MPZL1",0,413,699,753,398,383,314,523,379,0,711
"MPZL2",0,573,2106,1906,230,0,20,89,68,476,854
"MPZL3",0,685,0,55,38,0,72,45,260,571,3
"MR1",1,536,490,134,822,3199,732,731,2253,4,1542
"MRAP",0,402,0,0,79,0,0,14,0,237,0
"MRAP2",1377,229,0,42,0,0,1,7,31,0,0
"MRAS",0,385,0,166,360,204,297,222,0,0,0
"MRC1",25,565,295,494,323,1480,59,585,1501,64,1588
"MRC2",0,510,806,510,91,0,152,217,127,667,212
"MRE11",1,624,102,260,440,0,539,512,118,0,230
"MREG",0,521,147,514,368,363,1075,802,107,0,0
"MRFAP1",0,601,0,0,105,0,0,0,0,0,62
"MRFAP1L1",3,331,1963,862,1297,6712,2379,2213,11436,4684,7630
"MRGBP",0,261,152,118,48,0,82,125,74,1340,91
"MRGPRD",1715,368,0,0,45,0,0,0,0,352,0
"MRGPRE",0,361,0,1,0,0,0,0,0,0,0
"MRGPRF",0,482,632,366,91,0,62,259,413,0,240
"MRGPRG",0,361,0,0,0,0,0,0,18,568,0
"MRGPRX1",0,167,0,0,20,0,0,0,75,0,0
"MRGPRX2",0,194,0,10,3,0,0,0,68,0,0
"MRGPRX3",0,1321,1,2,0,58,0,0,0,623,0
"MRGPRX4",0,737,0,36,1,0,0,0,0,0,0
"MRI1",1,451,119,285,235,290,249,267,0,0,90
"MRLN",0,0,0,0,72,0,8,6,0,0,183
"MRM1",0,2,147,20,19,217,58,57,714,0,198
"MRM2",0,679,263,764,495,242,607,510,98,634,183
"MRM3",17,616,417,91,545,309,171,189,309,0,331
"MRNIP",0,629,209,81,360,312,633,823,978,667,783
"MRO",1,0,0,0,1,0,0,2,0,0,0
"MROH1",2,584,359,1422,882,431,1179,1264,151,0,371
"MROH2A",0,337,0,0,44,0,0,0,0,491,0
"MROH2B",0,339,0,12,0,0,0,0,0,0,93
"MROH5",0,195,0,0,29,17,0,0,0,0,0
"MROH6",0,564,514,447,192,57,131,138,137,586,459
"MROH7",0,386,71,32,92,65,18,72,0,1808,106
"MROH8",0,0,0,17,60,0,46,54,0,0,0
"MROH9",0,404,0,0,0,52,3,0,0,0,82
"MRPL1",0,728,60,240,239,126,412,601,69,586,59
"MRPL10",1144,800,359,453,764,96,1221,1131,227,537,171
"MRPL11",0,579,0,23,21,0,16,3,0,1426,0
"MRPL12",3,580,2,1562,765,1,892,742,79,0,243
"MRPL13",2344,734,1001,981,753,615,893,775,321,503,519
"MRPL14",1,468,914,1707,597,285,783,875,486,0,458
"MRPL15",1,3,657,655,190,77,332,388,130,0,334
"MRPL16",1,598,802,581,591,2170,449,677,6638,1547,4403
"MRPL17",1,3,325,823,545,338,556,692,91,0,204
"MRPL18",0,9,369,897,722,70,728,698,40,0,2
"MRPL19",0,1049,138,1288,708,345,1177,934,240,1326,209
"MRPL2",0,549,90,171,261,0,326,390,100,0,1
"MRPL20",1,217,765,756,860,464,878,898,70,0,324
"MRPL21",0,789,1513,690,218,128,854,1292,568,1434,306
"MRPL22",0,1311,0,17,104,0,119,41,35,1005,0
"MRPL23",4,215,391,1247,947,152,1490,1400,486,1,195
"MRPL24",1,821,903,757,562,1182,622,830,1137,0,1484
"MRPL27",2528,582,140,526,299,316,284,272,149,0,242
"MRPL28",2124,771,1074,791,745,433,881,1129,1530,1342,1546
"MRPL3",4,18,3383,1353,1057,2281,969,1028,1255,0,1915
"MRPL30",1,513,323,83,175,76,101,104,0,0,0
"MRPL32",0,38,370,458,572,232,528,626,24,0,262
"MRPL33",98,400,1462,1497,1007,1146,1041,1196,2009,0,2236
"MRPL34",1,906,341,1582,2163,204,2246,1809,98,0,520
"MRPL35",1,1369,270,629,787,1124,942,1046,644,709,717
"MRPL36",2996,44,1253,352,257,111,102,75,366,654,721
"MRPL37",1,751,409,1032,847,57,747,734,116,372,330
"MRPL38",716,277,301,638,539,764,564,813,3141,0,2212
"MRPL39",1,39,681,1036,807,157,744,947,117,1,338
